,"Euro Area, FX Spot Rates, Macrobond, EUR per USD","Japan, FX Spot Rates, Macrobond, JPY per USD","United Kingdom, FX Spot Rates, Macrobond, GBP per USD","Switzerland, FX Spot Rates, Macrobond, CHF per USD","Canada, FX Spot Rates, Macrobond, CAD per USD","Australia, FX Spot Rates, Macrobond, AUD per USD","New Zealand, FX Spot Rates, Macrobond, NZD per USD","Norway, FX Spot Rates, Macrobond, NOK per USD","Sweden, FX Spot Rates, Macrobond, SEK per USD","United States, FX Indices, ICE, U.S. Dollar Index, Close"
2006-05-02,0.791,113.2094,0.5436,1.2356,1.1066,1.3112,1.5623,6.15,7.381,85.79
2006-05-03,0.793,113.642,0.5435,1.2383,1.1088,1.2997,1.5624,6.1422,7.3846,85.84
2006-05-04,0.7881,113.5129,0.5409,1.23,1.1068,1.295,1.5536,6.1092,7.341,85.84
2006-05-05,0.7849,112.3608,0.5379,1.2246,1.1076,1.2973,1.5588,6.1177,7.3057,85.12
2006-05-08,0.7863,111.4662,0.5381,1.2282,1.1129,1.3004,1.5799,6.1313,7.3204,85.23
2006-05-09,0.7836,111.129,0.5361,1.2209,1.1014,1.2938,1.5895,6.1165,7.2966,84.83
2006-05-10,0.7814,110.5656,0.5366,1.219,1.1015,1.2901,1.5965,6.0769,7.2875,84.5
2006-05-11,0.7801,110.7105,0.5322,1.2152,1.1011,1.2879,1.5858,6.0552,7.297,84.27
2006-05-12,0.7764,110.5015,0.529,1.2028,1.1059,1.2917,1.5867,6.0099,7.2675,83.96
2006-05-15,0.7794,110.2864,0.5313,1.2085,1.1143,1.3099,1.6101,6.0715,7.3158,84.54
2006-05-16,0.7782,110.0499,0.5303,1.2081,1.1105,1.3031,1.5998,6.0921,7.3139,84.17
2006-05-17,0.7821,109.8006,0.5303,1.2125,1.1086,1.3097,1.6082,6.1077,7.3276,84.85
2006-05-18,0.7806,110.6227,0.529,1.2103,1.1223,1.3044,1.6046,6.0967,7.3094,84.51
2006-05-19,0.7872,112.1813,0.5345,1.2234,1.1272,1.326,1.6181,6.137,7.3574,84.88
2006-05-22,0.7805,112.1045,0.5318,1.2088,1.1206,1.3327,1.6211,6.1033,7.285,84.35
2006-05-23,0.7782,111.2716,0.5312,1.2082,1.1181,1.3241,1.6036,6.0979,7.2522,84.35
2006-05-24,0.7836,112.6767,0.5356,1.2176,1.1251,1.3305,1.5913,6.1306,7.2927,84.95
2006-05-25,0.7825,111.9669,0.5345,1.218,1.1068,1.3221,1.5675,6.1198,7.2838,84.65
2006-05-26,0.7861,112.6071,0.5391,1.2278,1.11,1.3219,1.5787,6.1521,7.3082,85.26
2006-05-29,0.7841,112.5484,0.538,1.2245,1.1055,1.3173,1.5793,6.1294,7.2837,85.02
2006-05-30,0.7757,111.8848,0.5303,1.2086,1.0986,1.3099,1.56,6.0767,7.1845,84.28
2006-05-31,0.7788,112.1646,0.5345,1.2152,1.101,1.3266,1.5736,6.0737,7.2165,84.72
2006-06-01,0.7802,112.419,0.5353,1.2183,1.1027,1.338,1.5828,6.0792,7.2207,84.79
2006-06-02,0.7734,111.4765,0.5303,1.2065,1.0983,1.3305,1.5829,6.0213,7.1357,84.05
2006-06-05,0.7727,111.7967,0.5328,1.204,1.1021,1.3303,1.582,5.9954,7.1057,84.14
2006-06-06,0.7805,113.5061,0.5377,1.2177,1.1171,1.3467,1.5908,6.0653,7.1907,84.73
2006-06-07,0.7826,113.6241,0.5391,1.2232,1.1127,1.35,1.6002,6.1143,7.2116,84.99
2006-06-08,0.7916,114.3347,0.5438,1.2353,1.1239,1.3471,1.5982,6.205,7.3114,85.91
2006-06-09,0.7909,113.8206,0.5426,1.2306,1.1068,1.3338,1.5789,6.1633,7.2967,85.72
2006-06-12,0.7946,114.3807,0.5428,1.2346,1.1002,1.3379,1.586,6.1854,7.3345,85.85
2006-06-13,0.7951,115.1492,0.5436,1.2348,1.1074,1.3471,1.6056,6.2199,7.3642,86.43
2006-06-14,0.7927,114.8676,0.5416,1.2296,1.1125,1.3525,1.602,6.2296,7.346,86.14
2006-06-15,0.7924,114.8913,0.5407,1.2303,1.1178,1.3559,1.6098,6.2052,7.3537,86.02
2006-06-16,0.791,114.9389,0.5405,1.2319,1.122,1.3541,1.6163,6.2064,7.3403,85.92
2006-06-19,0.7955,115.528,0.5435,1.2408,1.1231,1.3562,1.6217,6.2489,7.3852,86.31
2006-06-20,0.7951,114.8958,0.5427,1.2389,1.1163,1.3547,1.6135,6.2801,7.3361,86.18
2006-06-21,0.791,114.9599,0.5424,1.2354,1.1066,1.3604,1.6156,6.2857,7.2841,85.78
2006-06-22,0.796,115.8658,0.5473,1.2435,1.1195,1.3639,1.6387,6.3354,7.344,86.39
2006-06-23,0.7981,116.0672,0.5491,1.2466,1.1224,1.3638,1.644,6.3284,7.3615,86.82
2006-06-26,0.7969,116.3568,0.55,1.2465,1.1206,1.3684,1.6555,6.3141,7.3463,86.49
2006-06-27,0.7939,116.1759,0.5483,1.2431,1.1217,1.3624,1.6508,6.2966,7.3493,86.47
2006-06-28,0.7982,116.2923,0.5506,1.248,1.126,1.3726,1.6851,6.3106,7.3764,86.63
2006-06-29,0.7976,116.1353,0.5516,1.2483,1.114,1.3677,1.6771,6.3027,7.3643,85.87
2006-06-30,0.782,114.2633,0.5407,1.2249,1.1119,1.3451,1.6388,6.2198,7.2025,85.22
2006-07-03,0.7811,114.7164,0.5422,1.2239,1.1114,1.3443,1.6457,6.2217,7.2085,85.18
2006-07-04,0.7812,114.6261,0.5415,1.225,1.1065,1.3388,1.6362,6.2274,7.1685,85.14
2006-07-05,0.7863,115.6968,0.5454,1.2344,1.1137,1.3503,1.6561,6.2533,7.2168,85.6
2006-07-06,0.7841,115.1184,0.5445,1.2307,1.1095,1.3412,1.6515,6.232,7.193,85.35
2006-07-07,0.78,113.9939,0.5403,1.222,1.1134,1.3302,1.6378,6.2147,7.1412,84.98
2006-07-10,0.785,114.0754,0.5432,1.2308,1.1254,1.3366,1.6371,6.2784,7.2069,85.5
2006-07-11,0.7844,114.2795,0.5427,1.2288,1.1323,1.3303,1.6271,6.2659,7.1881,85.36
2006-07-12,0.7881,115.5714,0.5458,1.2361,1.1386,1.3295,1.627,6.2687,7.2328,85.91
2006-07-13,0.7876,115.2189,0.5426,1.2302,1.1319,1.3244,1.6159,6.2483,7.2389,85.79
2006-07-14,0.7915,116.3323,0.5451,1.2368,1.1281,1.3282,1.6144,6.2628,7.2841,86.09
2006-07-17,0.7982,117.1586,0.5496,1.2478,1.1331,1.3345,1.6118,6.3198,7.3685,86.96
2006-07-18,0.8005,117.3386,0.5477,1.2538,1.1334,1.3376,1.5963,6.3487,7.4158,87.01
2006-07-19,0.7958,117.0535,0.5436,1.2487,1.1325,1.3365,1.6053,6.3379,7.3563,86.46
2006-07-20,0.7908,116.7567,0.5404,1.2426,1.1338,1.3304,1.6064,6.2817,7.3063,86.22
2006-07-21,0.7882,116.1198,0.5379,1.2371,1.1376,1.3267,1.5997,6.2469,7.2838,85.93
2006-07-24,0.7921,116.7063,0.5405,1.2468,1.1437,1.3273,1.606,6.3036,7.336,86.34
2006-07-25,0.7921,116.8868,0.5414,1.2481,1.1409,1.3243,1.5962,6.2948,7.3254,86.64
2006-07-26,0.7927,116.8481,0.5415,1.2494,1.1397,1.3172,1.6006,6.2906,7.3381,85.93
2006-07-27,0.7854,115.5125,0.5364,1.2354,1.1317,1.3084,1.6121,6.2042,7.2504,85.87
2006-07-28,0.7834,114.7261,0.5361,1.2319,1.1299,1.3049,1.6199,6.1789,7.2419,85.44
2006-07-31,0.7837,114.4518,0.5356,1.2312,1.1306,1.3051,1.6223,6.1682,7.2205,85.3
2006-08-01,0.7848,115.1609,0.5355,1.2358,1.1357,1.3119,1.6182,6.18,7.2275,85.05
2006-08-02,0.7806,114.5648,0.5323,1.228,1.125,1.3065,1.6114,6.15,7.1749,85.05
2006-08-03,0.7817,115.0384,0.5295,1.2318,1.1256,1.3149,1.614,6.145,7.1957,85.02
2006-08-04,0.7755,114.1623,0.5234,1.2215,1.1278,1.306,1.5974,6.1168,7.1398,84.57
2006-08-07,0.7776,114.9971,0.5236,1.2223,1.1197,1.3084,1.6047,6.1366,7.1433,84.75
2006-08-08,0.7789,115.0587,0.5243,1.2263,1.1193,1.3139,1.5955,6.1598,7.1566,84.66
2006-08-09,0.7762,115.1346,0.5238,1.2226,1.1204,1.305,1.5863,6.1609,7.1155,84.71
2006-08-10,0.7819,115.2262,0.528,1.2339,1.1231,1.3027,1.577,6.2149,7.1923,85.08
2006-08-11,0.7834,116.055,0.5273,1.2375,1.1193,1.3035,1.5768,6.2458,7.2097,85.52
2006-08-14,0.784,116.3462,0.5283,1.2392,1.1226,1.3131,1.5838,6.2739,7.2247,85.64
2006-08-15,0.782,115.903,0.5273,1.2364,1.1235,1.3083,1.5771,6.269,7.2043,85.22
2006-08-16,0.7784,115.844,0.5262,1.2283,1.1169,1.3016,1.5606,6.2538,7.1595,84.88
2006-08-17,0.7774,115.5284,0.5282,1.2275,1.1173,1.3098,1.5563,6.2724,7.1473,85.04
2006-08-18,0.781,115.8738,0.5321,1.2348,1.1236,1.3197,1.5677,6.3016,7.1983,85.09
2006-08-21,0.7735,115.7332,0.5269,1.2203,1.1181,1.3088,1.559,6.2199,7.12,84.63
2006-08-22,0.7812,116.5193,0.5296,1.235,1.1159,1.3105,1.5675,6.2769,7.1871,85.18
2006-08-23,0.7805,116.4241,0.5274,1.2331,1.1078,1.3068,1.5608,6.2823,7.1756,85.13
2006-08-24,0.7816,116.3354,0.5287,1.2347,1.1109,1.3096,1.5677,6.3211,7.1913,85.28
2006-08-25,0.7851,117.3669,0.5304,1.2412,1.1082,1.3228,1.5768,6.3338,7.2608,85.38
2006-08-28,0.7807,117.0459,0.5268,1.233,1.1086,1.3176,1.5665,6.2836,7.225,85.23
2006-08-29,0.7836,116.8804,0.5278,1.2365,1.1098,1.3124,1.5558,6.3152,7.2346,84.91
2006-08-30,0.7789,116.9999,0.5249,1.2277,1.1076,1.3074,1.5412,6.3077,7.2078,84.97
2006-08-31,0.781,117.3067,0.526,1.2328,1.1104,1.312,1.5323,6.315,7.233,85.05
2006-09-01,0.7826,117.4414,0.5265,1.2369,1.1058,1.3095,1.5302,6.3402,7.3019,84.94
2006-09-04,0.7773,115.9148,0.5245,1.2291,1.106,1.2968,1.531,6.3298,7.2372,84.75
2006-09-05,0.7808,115.9607,0.5282,1.235,1.1132,1.2995,1.5462,6.3475,7.2642,85
2006-09-06,0.7818,116.5843,0.5315,1.2376,1.106,1.3059,1.5442,6.3735,7.2837,85.1
2006-09-07,0.7859,116.4222,0.5334,1.2443,1.1076,1.3185,1.5499,6.4586,7.338,85.53
2006-09-08,0.7898,116.7731,0.5366,1.2493,1.1185,1.3273,1.5692,6.511,7.3579,85.95
2006-09-11,0.7883,117.6417,0.5372,1.2458,1.1208,1.3317,1.5638,6.5527,7.299,85.92
2006-09-12,0.7885,117.7645,0.5338,1.2486,1.1179,1.3288,1.5563,6.5541,7.29,85.92
2006-09-13,0.7892,117.6449,0.5336,1.2531,1.1225,1.3302,1.5468,6.6199,7.2991,85.87
2006-09-14,0.7842,117.3452,0.5287,1.2465,1.1159,1.3255,1.5117,6.5166,7.2448,85.66
2006-09-15,0.7904,117.4121,0.5325,1.2594,1.1206,1.3294,1.5085,6.5496,7.2819,85.99
2006-09-18,0.7886,118.0922,0.5326,1.2523,1.1167,1.3283,1.5037,6.5402,7.2486,85.81
2006-09-19,0.7874,117.2673,0.53,1.2506,1.1231,1.3232,1.5068,6.4969,7.2324,85.94
2006-09-20,0.7874,117.241,0.5294,1.2499,1.127,1.3258,1.5137,6.5148,7.2696,85.81
2006-09-21,0.7859,116.838,0.5272,1.2507,1.1208,1.3244,1.5135,6.5201,7.2597,85.18
2006-09-22,0.7808,116.3759,0.5255,1.2349,1.1156,1.3319,1.5206,6.535,7.242,85.2
2006-09-25,0.7843,116.4922,0.5259,1.237,1.1161,1.3313,1.4965,6.5654,7.2948,85.29
2006-09-26,0.789,116.9323,0.5278,1.2447,1.1174,1.3306,1.4968,6.5627,7.3319,85.63
2006-09-27,0.7876,117.5151,0.5303,1.2454,1.1154,1.3347,1.5259,6.5104,7.3099,85.66
2006-09-28,0.7882,117.8577,0.5337,1.2482,1.1112,1.3375,1.5236,6.4758,7.2941,85.72
2006-09-29,0.7884,117.8596,0.5354,1.2521,1.1164,1.3403,1.5289,6.5186,7.3162,85.97
2006-10-02,0.7842,117.7325,0.5303,1.2413,1.1156,1.3366,1.5228,6.5547,7.3173,85.59
2006-10-03,0.7851,117.7535,0.5293,1.2444,1.1205,1.3424,1.5154,6.5864,7.3296,85.71
2006-10-04,0.7882,117.9024,0.5308,1.2513,1.1274,1.342,1.5097,6.6144,7.3473,85.84
2006-10-05,0.7881,117.5991,0.5328,1.2537,1.1275,1.3414,1.5069,6.6196,7.3226,85.92
2006-10-06,0.7945,118.9549,0.5348,1.2614,1.1271,1.3467,1.5183,6.6978,7.3595,86.44
2006-10-09,0.7935,119.1738,0.5365,1.2611,1.1228,1.3426,1.5209,6.6758,7.367,86.52
2006-10-10,0.7974,119.5042,0.5389,1.2682,1.1308,1.3429,1.5175,6.6828,7.3985,87.02
2006-10-11,0.797,119.5871,0.539,1.2701,1.1352,1.3416,1.5136,6.7116,7.3789,87.12
2006-10-12,0.7972,119.4646,0.5386,1.2703,1.136,1.3321,1.5121,6.7462,7.3921,86.92
2006-10-13,0.8,119.8286,0.539,1.276,1.138,1.3341,1.5232,6.7266,7.4183,87.12
2006-10-16,0.7989,119.2304,0.5375,1.2718,1.138,1.3275,1.5196,6.7552,7.3955,87
2006-10-17,0.7975,118.7075,0.535,1.2675,1.1394,1.3278,1.5073,6.7696,7.3846,86.87
2006-10-18,0.7991,119.0777,0.5356,1.2721,1.1371,1.3267,1.5074,6.7793,7.4019,86.88
2006-10-19,0.7938,118.3282,0.5331,1.2619,1.134,1.3194,1.5022,6.7071,7.3451,86.24
2006-10-20,0.7935,118.7716,0.5318,1.26,1.1248,1.3201,1.4992,6.6749,7.3039,86.27
2006-10-23,0.7967,119.2965,0.5342,1.2673,1.1273,1.3201,1.5069,6.7051,7.3319,86.71
2006-10-24,0.797,119.4669,0.5342,1.2687,1.1291,1.3207,1.5094,6.6789,7.3369,86.63
2006-10-25,0.7944,119.106,0.5328,1.2656,1.1251,1.3156,1.5128,6.6118,7.3235,86.38
2006-10-26,0.7894,118.6182,0.5298,1.2575,1.127,1.3114,1.5271,6.5496,7.2905,85.89
2006-10-27,0.786,117.5937,0.5272,1.2502,1.1188,1.3017,1.5144,6.5456,7.251,85.56
2006-10-30,0.7865,117.4876,0.5257,1.2493,1.1231,1.3004,1.5053,6.5704,7.2508,85.59
2006-10-31,0.7834,117.1551,0.5243,1.2439,1.121,1.2923,1.4939,6.5421,7.2228,85.32
2006-11-01,0.7829,116.9787,0.5244,1.2431,1.1307,1.2903,1.4828,6.4716,7.2026,85.32
2006-11-02,0.7833,117.1097,0.5244,1.2451,1.1363,1.2927,1.4848,6.4633,7.1984,85.34
2006-11-03,0.7871,118.045,0.5261,1.2548,1.1295,1.2995,1.495,6.4935,7.2149,85.71
2006-11-06,0.7866,118.4138,0.5273,1.257,1.1298,1.2975,1.4983,6.5095,7.2015,85.75
2006-11-07,0.7812,117.4542,0.5238,1.2466,1.1275,1.2894,1.4886,6.4427,7.1414,85.43
2006-11-08,0.7839,117.9024,0.5255,1.2512,1.1291,1.3016,1.5007,6.4629,7.1588,85.41
2006-11-09,0.7818,118.3096,0.5266,1.2472,1.1324,1.3072,1.5116,6.4479,7.1227,85.18
2006-11-10,0.7776,117.452,0.523,1.2386,1.1314,1.304,1.5025,6.374,7.0749,85.05
2006-11-13,0.7804,118.1073,0.5255,1.2434,1.1375,1.311,1.5136,6.4126,7.0932,85.36
2006-11-14,0.7805,117.675,0.5279,1.2442,1.1387,1.3067,1.5147,6.4199,7.0753,85.24
2006-11-15,0.7808,118.0831,0.5298,1.2476,1.141,1.307,1.5153,6.4366,7.0849,85.34
2006-11-16,0.7808,118.125,0.5294,1.2475,1.1413,1.3018,1.5033,6.4203,7.0653,85.5
2006-11-17,0.7796,117.6933,0.5278,1.2441,1.1445,1.3022,1.5075,6.4473,7.0662,85.37
2006-11-20,0.7803,118.1689,0.5271,1.2426,1.1484,1.3025,1.4982,6.4513,7.091,85.42
2006-11-21,0.7797,117.9171,0.5265,1.2411,1.1485,1.2993,1.4928,6.4502,7.1037,85.24
2006-11-22,0.7732,116.6101,0.5225,1.2283,1.1415,1.2902,1.4889,6.3864,7.0176,84.65
2006-11-23,0.772,116.1176,0.5221,1.2232,1.1414,1.2907,1.4922,6.3771,6.9942,84.4
2006-11-24,0.7638,115.8342,0.5176,1.2097,1.1335,1.2848,1.4908,6.3045,6.9062,83.71
2006-11-27,0.762,116.0712,0.5163,1.2083,1.1306,1.2838,1.4941,6.3059,6.8916,83.51
2006-11-28,0.7604,116.2225,0.5135,1.2081,1.1315,1.28,1.4797,6.3106,6.9049,83.21
2006-11-29,0.7603,116.1289,0.513,1.2093,1.1377,1.2747,1.4734,6.2611,6.905,83.44
2006-11-30,0.7546,115.6787,0.5084,1.1983,1.1421,1.2668,1.4605,6.1607,6.8419,82.92
2006-12-01,0.7498,115.1689,0.5049,1.192,1.1439,1.2627,1.4578,6.1312,6.7688,82.48
2006-12-04,0.7505,115.4126,0.5053,1.195,1.1461,1.2691,1.4526,6.1252,6.7639,82.49
2006-12-05,0.7514,115.0583,0.5074,1.1925,1.143,1.2742,1.4579,6.12,6.7991,82.45
2006-12-06,0.751,114.9071,0.5076,1.1921,1.1468,1.2692,1.4592,6.1043,6.8029,82.77
2006-12-07,0.7521,115.153,0.5091,1.1946,1.1488,1.265,1.4499,6.0952,6.7887,82.8
2006-12-08,0.7509,115.4828,0.5085,1.1936,1.1479,1.2651,1.4436,6.1098,6.7967,83.33
2006-12-11,0.7568,117.0744,0.5118,1.2038,1.1487,1.2762,1.4551,6.1546,6.86,83.12
2006-12-12,0.7552,117.1023,0.5085,1.2025,1.153,1.2741,1.45,6.1552,6.8119,82.97
2006-12-13,0.7563,117.2598,0.5084,1.2056,1.1554,1.2709,1.4482,6.1697,6.8399,83.32
2006-12-14,0.7593,117.6382,0.5096,1.2137,1.1573,1.2769,1.4509,6.1958,6.8795,83.65
2006-12-15,0.764,117.7049,0.5123,1.2212,1.159,1.2791,1.4499,6.233,6.9088,84.06
2006-12-18,0.7653,118.122,0.514,1.2246,1.1568,1.284,1.45,6.2392,6.9235,83.98
2006-12-19,0.7594,118.1272,0.5095,1.2171,1.1556,1.2766,1.4412,6.1913,6.857,83.46
2006-12-20,0.7584,118.3455,0.5088,1.217,1.1465,1.2703,1.4335,6.1928,6.8305,83.52
2006-12-21,0.7596,118.427,0.5097,1.2174,1.1549,1.2753,1.4393,6.2014,6.8091,83.57
2006-12-22,0.7602,118.7704,0.5102,1.2186,1.1573,1.2749,1.428,6.2267,6.8395,83.94
2006-12-25,0.7589,118.8022,0.5067,1.2191,1.1586,1.2423,1.4286,6.2347,6.8329,83.94
2006-12-26,0.7613,118.9467,0.511,1.22,1.1598,1.2775,1.429,6.2289,6.8684,84.07
2006-12-27,0.7619,118.6733,0.5115,1.2255,1.1611,1.2757,1.4234,6.2784,6.8822,83.94
2006-12-28,0.7607,118.9499,0.5102,1.2218,1.1596,1.269,1.4202,6.2711,6.8784,83.82
2006-12-29,0.7585,119.1785,0.5109,1.2209,1.164,1.2685,1.4176,6.2283,6.8438,83.72
2007-01-01,0.7585,119.1785,0.5109,1.2209,1.164,1.2685,1.4176,6.2283,6.8438,83.72
2007-01-02,0.7532,118.8371,0.5069,1.2137,1.1656,1.256,1.413,6.1773,6.7877,83.2
2007-01-03,0.7578,119.3486,0.5121,1.2237,1.1701,1.2599,1.4149,6.2543,6.8406,83.92
2007-01-04,0.764,119.2276,0.5142,1.2307,1.1757,1.2727,1.4331,6.3277,6.9433,84.32
2007-01-05,0.7697,118.7393,0.5188,1.2383,1.1758,1.283,1.4529,6.3667,6.9795,84.63
2007-01-08,0.7687,118.5765,0.5169,1.237,1.1771,1.2798,1.4531,6.3579,6.983,84.6
2007-01-09,0.7691,119.4012,0.5153,1.2413,1.1794,1.2811,1.4465,6.3506,7.0009,84.74
2007-01-10,0.7725,119.6434,0.5168,1.2459,1.1773,1.2875,1.4561,6.4404,7.0651,85.08
2007-01-11,0.7757,120.4419,0.515,1.2493,1.1774,1.2809,1.4443,6.4783,7.0854,85.31
2007-01-12,0.7732,120.3041,0.5102,1.2468,1.1702,1.2778,1.4475,6.4547,7.0253,85.03
2007-01-15,0.773,120.474,0.5085,1.2475,1.1675,1.2758,1.4407,6.4425,7.0143,84.95
2007-01-16,0.7734,120.7394,0.5099,1.2483,1.1726,1.278,1.4379,6.4347,7.0041,85.05
2007-01-17,0.7722,120.5118,0.5073,1.2454,1.1743,1.2709,1.4456,6.4417,7.0192,84.98
2007-01-18,0.7722,121.3011,0.507,1.2487,1.1749,1.268,1.4387,6.4715,7.0343,84.91
2007-01-19,0.7727,121.3678,0.5066,1.2503,1.1734,1.2684,1.4403,6.4655,7.0344,84.86
2007-01-22,0.7719,121.5981,0.506,1.2488,1.175,1.2669,1.4281,6.4506,7.0416,85.02
2007-01-23,0.7672,121.3732,0.5034,1.2396,1.1818,1.2614,1.4255,6.4045,6.9717,84.67
2007-01-24,0.7714,121.011,0.5088,1.2484,1.1834,1.2807,1.4345,6.3552,6.9981,84.94
2007-01-25,0.7706,120.9397,0.5074,1.2447,1.1771,1.2843,1.4262,6.3085,6.9856,85.11
2007-01-26,0.7748,121.48,0.5103,1.2533,1.1811,1.2939,1.4376,6.3452,7.0421,85.28
2007-01-29,0.7731,121.9112,0.5108,1.2544,1.1828,1.2956,1.4351,6.3113,7.007,85.1
2007-01-30,0.7718,121.5294,0.5098,1.2529,1.1818,1.2946,1.4541,6.2914,6.9743,85.03
2007-01-31,0.7696,120.9706,0.5109,1.2477,1.1806,1.291,1.4551,6.2642,6.9681,84.61
2007-02-01,0.7678,120.4658,0.5075,1.2426,1.1765,1.2902,1.4633,6.2368,6.9451,84.63
2007-02-02,0.7708,121.135,0.5081,1.2463,1.1839,1.2906,1.4707,6.2655,6.9888,84.96
2007-02-05,0.7736,120.3102,0.5102,1.2483,1.1832,1.2887,1.4638,6.2748,7.0629,85.08
2007-02-06,0.7721,120.4805,0.5079,1.2444,1.1834,1.2874,1.4731,6.2603,7.0534,84.78
2007-02-07,0.7682,120.6639,0.5076,1.2395,1.1849,1.2846,1.4594,6.2252,7.0037,84.75
2007-02-08,0.7669,121.1459,0.5106,1.2456,1.1863,1.2812,1.4595,6.2151,6.9678,84.7
2007-02-09,0.7694,121.6833,0.5132,1.2498,1.1755,1.288,1.4633,6.2631,6.9946,84.87
2007-02-12,0.7715,121.8052,0.5134,1.2526,1.1748,1.2947,1.4602,6.2436,7.0329,85.15
2007-02-13,0.7684,121.2981,0.5147,1.2497,1.1688,1.2891,1.4526,6.2226,7.041,84.73
2007-02-14,0.7619,120.7976,0.51,1.2408,1.167,1.2765,1.4401,6.1583,6.962,84.2
2007-02-15,0.7608,119.4658,0.5117,1.2355,1.1635,1.274,1.4355,6.1577,7.032,84.01
2007-02-16,0.762,119.2974,0.5128,1.2356,1.1635,1.274,1.4359,6.1219,7.0497,84.09
2007-02-19,0.761,119.7114,0.5135,1.2337,1.1638,1.2717,1.4267,6.1225,7.0292,84.15
2007-02-20,0.7602,120.0961,0.511,1.2356,1.1667,1.2726,1.4257,6.1296,7.0461,84.19
2007-02-21,0.7616,121.0071,0.5122,1.2388,1.1613,1.2667,1.4174,6.1316,7.0848,84.21
2007-02-22,0.7629,121.4381,0.5121,1.2419,1.1612,1.2674,1.4172,6.1507,7.0911,84.32
2007-02-23,0.7595,121.1014,0.5095,1.2326,1.1585,1.2643,1.4168,6.1199,7.0681,84.07
2007-02-26,0.7593,120.544,0.5094,1.2311,1.1596,1.2608,1.4071,6.1155,7.0399,83.93
2007-02-27,0.7551,118.7525,0.5088,1.2213,1.1654,1.262,1.4191,6.1066,6.976,83.48
2007-02-28,0.7569,118.5044,0.5103,1.2212,1.1722,1.2686,1.4271,6.1425,7.0155,83.57
2007-03-01,0.7596,117.6074,0.5108,1.2227,1.1727,1.2737,1.4419,6.1539,7.0629,83.68
2007-03-02,0.7592,117.019,0.5143,1.2199,1.1755,1.2763,1.4538,6.1699,7.0529,83.74
2007-03-05,0.7635,115.9882,0.5193,1.2219,1.1799,1.2932,1.4796,6.2489,7.1041,84.15
2007-03-06,0.763,116.2503,0.5193,1.2231,1.1753,1.2931,1.4716,6.2303,7.0745,84.07
2007-03-07,0.7608,116.5518,0.5181,1.2211,1.1776,1.2876,1.4609,6.2017,7.0497,83.78
2007-03-08,0.7618,117.3264,0.5181,1.2288,1.1808,1.2889,1.459,6.2046,7.0845,84.1
2007-03-09,0.7625,118.0849,0.5176,1.2328,1.1733,1.2816,1.4505,6.1762,7.0895,84.24
2007-03-12,0.7583,117.4952,0.5184,1.2251,1.169,1.276,1.4425,6.1379,7.0476,83.86
2007-03-13,0.7575,116.9884,0.5175,1.2216,1.1687,1.2703,1.434,6.13,7.0334,83.73
2007-03-14,0.756,116.3461,0.5171,1.2138,1.1756,1.2726,1.4489,6.1448,7.0305,83.61
2007-03-15,0.7549,117.2278,0.5164,1.2143,1.1756,1.2685,1.4385,6.1295,6.9903,83.68
2007-03-16,0.7515,116.7739,0.5149,1.2077,1.1745,1.2584,1.4328,6.1128,6.9701,83.23
2007-03-19,0.752,117.5806,0.5139,1.2126,1.1752,1.2512,1.4245,6.1301,6.9875,83.39
2007-03-20,0.7524,117.3161,0.5107,1.2137,1.164,1.2477,1.4206,6.1576,6.9877,83.11
2007-03-21,0.7516,117.8362,0.5103,1.2151,1.158,1.2478,1.4193,6.1611,6.987,82.77
2007-03-22,0.7486,117.79,0.5083,1.2118,1.1576,1.2373,1.3997,6.0979,6.964,83.09
2007-03-23,0.7518,117.8391,0.5094,1.2171,1.16,1.2405,1.4041,6.1021,6.9849,83.28
2007-03-26,0.75,117.8934,0.508,1.2141,1.1602,1.2342,1.396,6.0878,6.9786,83.08
2007-03-27,0.7492,117.926,0.5088,1.214,1.1587,1.236,1.3909,6.093,6.9867,83.01
2007-03-28,0.7481,116.4708,0.5088,1.2091,1.1574,1.2395,1.4096,6.0685,6.9949,83.03
2007-03-29,0.75,117.8961,0.5094,1.2176,1.1585,1.2381,1.4006,6.0807,6.9954,83.09
2007-03-30,0.7513,118.0808,0.5099,1.2213,1.1534,1.2374,1.3981,6.1042,7.0166,82.93
2007-04-02,0.7478,117.8026,0.5056,1.2137,1.156,1.2243,1.3868,6.1051,7.0032,82.87
2007-04-03,0.7478,118.7759,0.5054,1.2179,1.1564,1.2287,1.3877,6.1127,7.0055,83.15
2007-04-04,0.7477,118.5685,0.5058,1.2181,1.1572,1.2232,1.3864,6.1194,6.9686,82.96
2007-04-05,0.7443,118.5364,0.5072,1.2133,1.1497,1.2204,1.3822,6.069,6.9049,82.677
2007-04-06,0.7478,119.3465,0.509,1.2219,1.1502,1.2259,1.3872,6.094,6.942,82.677
2007-04-09,0.7482,119.3068,0.5097,1.2247,1.1519,1.2249,1.3888,6.1013,6.9501,83.098
2007-04-10,0.7439,119.0602,0.5069,1.2159,1.1467,1.2126,1.3722,6.023,6.9027,82.704
2007-04-11,0.744,119.3097,0.5054,1.2182,1.1438,1.2111,1.3724,6.0232,6.8991,82.671
2007-04-12,0.741,118.9587,0.5052,1.2148,1.1362,1.2085,1.3731,5.9982,6.8648,82.369
2007-04-13,0.7401,119.3221,0.5044,1.2158,1.1367,1.2024,1.3562,5.9939,6.8709,82.129
